,Product,Unit Price,Category
232,"OPPO RENO12 PRO 5G AI SMARTPHONE, DISPLAY 6.7” 120HZ AMOLED FHD+, 5000MAH, RAM 12GB+ROM 512GB, NEBULA BLACK","500,90€",Smartphone & Cellulari
233,BEGHELLI CELLULARE GSM CON TASTO DI CHIAMATA RAPIDA DI SOCCORSO,"60,90€",Smartphone & Cellulari
234,"OPPO RENO12 FS 5G AI SMARTPHONE, CAMERA 50+8+2MP, 32MP, DISPLAY 6,67 120HZ AMOLED FHD+, 5000MAH, 12GB+512GB, BLACK GREEN","317,90€",Smartphone & Cellulari
235,"OPPO RENO12 FS 5G AI SMARTPHONE, CAMERA 50+8+2MP, 32MP, DISPLAY 6.67” 120HZ AMOLED FHD+, 5000MAH, 12GB+512GB, AMBER ORANGE","295,90€",Smartphone & Cellulari
236,"OPPO RENO12 F 5G AI SMARTPHONE, 50+8+2MP, SELFIE 32MP, DISPLAY 6,67 120HZ AMOLED FHD+, 5000MAH, 8+256GB, BLACK GREEN","247,90€",Smartphone & Cellulari
237,"OPPO RENO12 F 5G AI SMARTPHONE, 50+8+2MP, SELFIE 32MP, DISPLAY 6,67 120HZ AMOLED FHD+, 5000MAH, 8+256GB, AMBER ORANGE","370,90€",Smartphone & Cellulari
238,SAMSUNG GALAXY Z FOLD6 12+512GB SILVER SHADOW,"2.007,90€",Smartphone & Cellulari
239,SAMSUNG GALAXY Z FOLD6 12+256GB SILVER SHADOW,"1.869,90€",Smartphone & Cellulari
240,SAMSUNG GALAXY Z FOLD6 12GB + 1TB PINK,"2.414,90€",Smartphone & Cellulari
241,SAMSUNG GALAXY Z FOLD6 12+512GB PINK,"2.065,90€",Smartphone & Cellulari
242,SAMSUNG GALAXY Z FOLD6 12+512GB NAVY,"2.005,90€",Smartphone & Cellulari
243,SAMSUNG GALAXY Z FLIP6 12+512GB BLUE,"899,90€",Smartphone & Cellulari
244,SAMSUNG GALAXY Z FLIP6 12+256GB BLUE,"1.124,90€",Smartphone & Cellulari
245,SAMSUNG GALAXY Z FLIP6 12+256GB,"1.106,90€",Smartphone & Cellulari
246,SAMSUNG GALAXY Z FLIP6 12+512GB YELLOW,"1.249,90€",Smartphone & Cellulari
247,SAMSUNG GALAXY Z FLIP6 12+256GB YELLOW,"1.129,00€",Smartphone & Cellulari
248,REALME - REALME 12 PIONEER GREEN (512GB 8 GB),"182,90€",Smartphone & Cellulari
249,REALME - REALME 12 SKYLINE BLUE (512GB 8 GB),"179,99€",Smartphone & Cellulari
250,REALME - REALME C63 LEATHER BLUE (256GB 8 GB),"134,90€",Smartphone & Cellulari
251,REALME C61 SPARKLE GOLD (256GB 6GB),"123,90€",Smartphone & Cellulari
252,REALME C61 DARK GREEN (256GB 6GB),"132,90€",Smartphone & Cellulari
253,TCL 50 PRO NXTPAPER 8/512 5G GREY,"243,90€",Smartphone & Cellulari
254,TCL 50 PRO NXTPAPER 8/512 5G BLUE,"264,90€",Smartphone & Cellulari
255,TCL 50 NXTPAPER 8/256 5G GREY,"195,90€",Smartphone & Cellulari
256,TCL 50 NXTPAPER 8/256 5G BLUE,"195,90€",Smartphone & Cellulari
257,"MOTOROLA MOTO G04S (4/128GB, DISPLAY DA 6.56"" HD+ 90 HZ, COMPARTO FOTOGRAFICO DA 50MP, BATTERIA 5000 MAH) CONCORD BLACK","108,90€",Smartphone & Cellulari
258,"MOTOROLA MOTO G04S (4/128GB, DISPLAY DA 6.56"" HD+ 90 HZ, COMPARTO FOTOGRAFICO DA 50MP, BATTERIA 5000 MAH) SATIN BLUE","104,90€",Smartphone & Cellulari
259,BRONDI SEMPLICEMENTE ESSENZIALE.,"73,90€",Smartphone & Cellulari
260,BRONDI SEMPLICEMENTE ESSENZIALE.,"69,90€",Smartphone & Cellulari
261,BRONDI AMCI SPECIALE 4G È UN TELEFONO DUAL SIM CON APERTURA A FLIP,"85,90€",Smartphone & Cellulari
262,"BRONDI KING 2+ DI BRONDI: IL COMPAGNO IDEALE PER COMUNICAZIONI SEMPLICI E AFFIDABILI, OFFRENDO FUNZIONALITÀ ESSENZIALI E FACIL","36,90€",Smartphone & Cellulari
263,"OPPO RENO12 F 4G AI SMARTPHONE, CAMERA 50+8+2MP, SELFIE 32MP, DISPLAY 6,67 120HZ AMOLED FHD+, 5000MAH, 8+256GB, MATTE GRAY","313,90€",Smartphone & Cellulari
264,"OPPO RENO12 F 4G AI SMARTPHONE, CAMERA 50+8+2MP, SELFIE 32MP, DISPLAY 6,67 120HZ AMOLED FHD+, 5000MAH, 8+256GB, AMBER ORANGE","212,90€",Smartphone & Cellulari
265,"OPPO A80 5G SMARTPHONE, AI CAMERA 50+2MP, SELFIE 8MP, DISPLAY 6,67 120HZ LCD HD+, 5100MAH, 8+256GB, IP54, STARRY BLACK","302,90€",Smartphone & Cellulari
266,"OPPO A80 5G SMARTPHONE, AI CAMERA 50+2MP, SELFIE 8MP, DISPLAY 6,67 120HZ LCD HD+, 5100MAH, 8+256GB, IP54, MOONLIGHT PURPLE","199,90€",Smartphone & Cellulari
267,HONOR X6BOOST FOTOCAMERA AI 50 MP ULTRA NITIDA BATTERIA LUNGA DURATA 5200 MAH AMPIA MEMORIA 4GB+128GB,"109,90€",Smartphone & Cellulari
268,HONOR X6BOOST FOTOCAMERA AI 50 MP ULTRA NITIDA BATTERIA LUNGA DURATA 5200 MAH AMPIA MEMORIA 4GB+128GB,"109,90€",Smartphone & Cellulari
269,"OPPO A40 SMARTPHONE, FOTOCAMERA AI 50MP, SELFIE 5MP, DISPLAY 6,67 90HZ LCD HD+, 5100MAH, 6+128GB, IP54, SPARKLE BLACK","139,90€",Smartphone & Cellulari
270,"OPPO A40 SMARTPHONE, FOTOCAMERA AI 50MP, SELFIE 5MP, DISPLAY 6,67 90HZ LCD HD+, 5100MAH, 6+128GB, IP54, STARLIGHT WHITE","201,90€",Smartphone & Cellulari
271,"OPPO A40M SMARTPHONE, FOTOCAMERA AI 50MP, SELFIE 5MP, DISPLAY 6,67 90HZ LCD HD+, 5100MAH, 8+256GB, IP54, STARLIGHT WHITE","159,90€",Smartphone & Cellulari
272,"OPPO A40M SMARTPHONE, FOTOCAMERA AI 50MP, SELFIE 5MP, DISPLAY 6,67 90HZ LCD HD+, 5100MAH, 8+256GB, IP54, SPARKLE BLACK","160,90€",Smartphone & Cellulari
273,HONOR OLED 120HZ;IPX8;BATTERIA 5150MAH;PROCESSORE SNAPDRAGON 8 GEN3;FOTOCAMERA 50MP;ULTRA-SOTTILE,"1.229,90€",Smartphone & Cellulari
274,TCL 505 256 GB SPACE GRAY,"115,90€",Smartphone & Cellulari
275,TCL 505 256 GB OCEAN BLUE,"115,90€",Smartphone & Cellulari
276,SAMSUNG GALAXY S24 FE 8+128GB GRAPHITE,"608,90€",Smartphone & Cellulari
277,SAMSUNG GALAXY S24 FE 8+128GB BLUE,"608,90€",Smartphone & Cellulari
278,SAMSUNG GALAXY S24 FE 8+128GB MINT,"608,90€",Smartphone & Cellulari
279,SAMSUNG GALAXY S24 FE 8+128GB YELLOW,"608,90€",Smartphone & Cellulari
280,APPLE IPHONE 16 PRO MAX 512GB TITANIO BIANCO,"1.684,90€",Smartphone & Cellulari
281,APPLE IPHONE 16 PRO MAX 512GB TITANIO SABBIA,"1.684,90€",Smartphone & Cellulari
282,APPLE IPHONE 16 PRO MAX 512GB TITANIO NATURALE,"1.684,90€",Smartphone & Cellulari
283,APPLE IPHONE 16 PRO MAX 1TB TITANIO NATURALE,"1.910,90€",Smartphone & Cellulari
284,APPLE IPHONE 16 PRO 128GB TITANIO NERO,"1.099,90€",Smartphone & Cellulari
285,APPLE IPHONE 16 PRO 128GB TITANIO BIANCO,"1.123,90€",Smartphone & Cellulari
286,APPLE IPHONE 16 PRO 128GB TITANIO SABBIA,"1.123,90€",Smartphone & Cellulari
287,APPLE IPHONE 16 PRO 128GB TITANIO NATURALE,"1.123,90€",Smartphone & Cellulari
288,APPLE IPHONE 16 PRO 256GB TITANIO NERO,"1.236,90€",Smartphone & Cellulari
289,APPLE IPHONE 16 PRO 256GB TITANIO BIANCO,"1.236,90€",Smartphone & Cellulari
290,APPLE IPHONE 16 PRO 256GB TITANIO SABBIA,"1.236,90€",Smartphone & Cellulari
291,APPLE IPHONE 16 PRO 256GB TITANIO NATURALE,"1.236,90€",Smartphone & Cellulari
292,APPLE IPHONE 16 PRO 512GB TITANIO NERO,"1.584,00€",Smartphone & Cellulari
293,APPLE IPHONE 16 PRO 1TB TITANIO NERO,"1.810,90€",Smartphone & Cellulari
294,APPLE IPHONE 16 PRO 1TB TITANIO NATURALE,"1.810,90€",Smartphone & Cellulari
295,APPLE IPHONE 16 PLUS 128GB NERO,"1.011,90€",Smartphone & Cellulari
296,APPLE IPHONE 16 PLUS 128GB BIANCO,"994,90€",Smartphone & Cellulari
297,APPLE IPHONE 16 PLUS 128GB ROSA,"1.027,90€",Smartphone & Cellulari
298,APPLE IPHONE 16 PLUS 128GB BLU OLTREMARE,"1.009,90€",Smartphone & Cellulari
299,APPLE IPHONE 16 PLUS 128GB VERDE ACQUA,"1.017,90€",Smartphone & Cellulari
300,APPLE IPHONE 16 PLUS 256GB NERO,"1.140,90€",Smartphone & Cellulari
301,APPLE IPHONE 16 PLUS 256GB BIANCO,"1.146,90€",Smartphone & Cellulari
302,APPLE IPHONE 16 PLUS 256GB ROSA,"1.146,90€",Smartphone & Cellulari
303,APPLE IPHONE 16 PLUS 256GB BLU OLTREMARE,"1.146,90€",Smartphone & Cellulari
304,APPLE IPHONE 16 PLUS 256GB VERDE ACQUA,"1.140,90€",Smartphone & Cellulari
305,APPLE IPHONE 16 PLUS 512GB NERO,"1.376,90€",Smartphone & Cellulari
306,APPLE IPHONE 16 256GB NERO,"974,90€",Smartphone & Cellulari
307,APPLE IPHONE 16 256GB BIANCO,"974,90€",Smartphone & Cellulari
308,APPLE IPHONE 16 256GB ROSA,"980,90€",Smartphone & Cellulari
309,APPLE IPHONE 16 256GB BLU OLTREMARE,"974,90€",Smartphone & Cellulari
310,APPLE IPHONE 16 256GB VERDE ACQUA,"982,90€",Smartphone & Cellulari
311,HONOR FOTOCAMERA DA 108 MP CON PORTRAIT MASTER: LA FOTOCAMERA POSTERIORE HD DA 108 MP PUÒ CATTURARE I MOMENTI PIÙ INDIMENTICAB,"232,90€",Smartphone & Cellulari
312,HONOR FOTOCAMERA DA 108 MP CON PORTRAIT MASTER: LA FOTOCAMERA POSTERIORE HD DA 108 MP PUÒ CATTURARE I MOMENTI PIÙ INDIMENTICAB,"232,90€",Smartphone & Cellulari
313,"HONOR "" DISPLAY ULTRA-RESISTENTE AMOLED A 120HZ CON TECNOLOGIA DI AMMORTIZZAZIONE AD URTI E CADUTE E CERTIFICAZIONE IP53","248,90€",Smartphone & Cellulari
314,"HONOR "" DISPLAY ULTRA-RESISTENTE AMOLED A 120HZ CON TECNOLOGIA DI AMMORTIZZAZIONE AD URTI E CADUTE E CERTIFICAZIONE IP53","481,90€",Smartphone & Cellulari
315,REALME - REALME NOTE 60 VOYAGE BLUE (128GB 6GB),"108,90€",Smartphone & Cellulari
316,REALME - REALME NOTE 60 VOYAGE BLUE (128GB 6GB),"108,90€",Smartphone & Cellulari
317,SAMSUNG GALAXY A16 5G 4+128GB LIGHT GREEN,"179,90€",Smartphone & Cellulari
318,SAMSUNG GALAXY A16 5G 4+128GB LIGHT GRAY,"179,90€",Smartphone & Cellulari
319,SAMSUNG GALAXY A16 5G 4+128GB BLUE BLACK,"179,90€",Smartphone & Cellulari
320,TIM HONOR X6B,"99,90€",Smartphone & Cellulari
321,XIAOMI REDMI 14C MIDNIGHT BLACK 4GB RAM 128GB ROM,"100,90€",Smartphone & Cellulari
322,XIAOMI REDMI 14C STARRY BLUE 4GB RAM 128GB ROM,"158,90€",Smartphone & Cellulari
323,XIAOMI REDMI 14C SAGE GREEN 4GB RAM 128GB ROM,"99,90€",Smartphone & Cellulari
324,XIAOMI REDMI 14C MIDNIGHT BLACK 8GB RAM 256GB ROM,"129,90€",Smartphone & Cellulari
325,XIAOMI REDMI 14C STARRY BLUE 8GB RAM 256GB ROM,"195,00€",Smartphone & Cellulari
326,XIAOMI REDMI 14C SAGE GREEN 8GB RAM 256GB ROM,"129,90€",Smartphone & Cellulari
327,"MOTOROLA EDGE 50 FUSION, 8/256GB, SNAPDRAGON 7S GEN 2, 50MP+13MP, IP68, 5000 MAH, CARICATORE 68W E COVER IN BOX","289,90€",Smartphone & Cellulari
328,"MOTOROLA MOTO G85 5G, 8/256GB, 50+8MP, SELFIE 32MP, DISPLAY 6,67"" POLED FHD+, 120HZ, 5000 MAH, QUALCOMM SNAPDRAGON 6S GEN 3","242,90€",Smartphone & Cellulari
329,"MOTOROLA MOTO G85 5G, 8/256GB, 50+8MP, SELFIE 32MP, DISPLAY 6,67"" POLED FHD+, 120HZ, 5000 MAH, QUALCOMM SNAPDRAGON 6S GEN 3","238,90€",Smartphone & Cellulari
330,"MOTOROLA MOTO G85 5G, 8/256GB, 50+8MP, SELFIE 32MP, DISPLAY 6,67"" POLED FHD+, 120HZ, 5000 MAH, QUALCOMM SNAPDRAGON 6S GEN 3","234,90€",Smartphone & Cellulari
331,"MOTOROLA MOTO G54 5G (8/256GB, 50+2MP, DISPLAY 6.5"" FHD+ 120HZ, PROCESSORE MEDIATEK DIMENSITY 7020, 5000MAH, GLACIER BLUE)","166,90€",Smartphone & Cellulari
332,"MOTOROLA MOTO G54 5G (8/256GB, 50+2MP, DISPLAY 6.5"" FHD+ 120HZ, PROCESSORE MEDIATEK DIMENSITY 7020, 5000MAH, MIDNIGHT BLUE)","169,90€",Smartphone & Cellulari
333,"MOTOROLA MOTO G84 5G MEMORIA DA 8/256GB, COMPARTO FOTOGRAFICO 50+8MP, DISPLAY 6,55"" POLED FHD+ CON REFRESH RATE DA 120HZ","201,90€",Smartphone & Cellulari
334,"MOTOROLA MOTO G84 5G MEMORIA DA 8/256GB, COMPARTO FOTOGRAFICO 50+8MP, DISPLAY 6,55"" POLED FHD+ CON REFRESH RATE DA 120HZ","197,90€",Smartphone & Cellulari
335,HONOR X8B BLACK + EARBUDS X5 WHITE,"215,90€",Smartphone & Cellulari
336,"MOTOROLA MOTO G04 CON DISPLAY DA 6.56"" HD+ 90 HZ, SISTEMA DI FOTOCAMERE DA 16MP, BATTERIA DA 5000 MAH, 4/64GB, SEA GREEN","89,90€",Smartphone & Cellulari
337,TIM OLED 120HZ;IPX8;BATTERIA 5150MAH;PROCESSORE SNAPDRAGON 8S GEN3;FOTOCAMERA 50MP;ULTRA-SOTTILE,"1.399,00€",Smartphone & Cellulari
338,VODAFONE GALAXY A55 5G 8+128GB BLACK,"369,99€",Smartphone & Cellulari
339,BRONDI AMICO VERO 4G,"93,90€",Smartphone & Cellulari
340,HONOR COMPARTO FOTOGRAFICO ULTRA- POTENTE CON PORTRAIT MASTER AI CON MAGIC PORTAL<BR>BATTERIA AL SILICIO-CARBONIO DA 5200,"359,90€",Smartphone & Cellulari
341,HONOR COMPARTO FOTOGRAFICO ULTRA- POTENTE CON PORTRAIT MASTER AI CON MAGIC PORTAL<BR>BATTERIA AL SILICIO-CARBONIO DA 5200,"356,90€",Smartphone & Cellulari
342,"MOTOROLA MOTO G75 5G (8/256GB, DISPLAY 6,78"" FHD+ 120HZ, 50+8MP, SELFIE 16MP, QUALCOMM SNAPDRAGON 6 GEN 3, 5000MAH, RICARICA 30W)","249,90€",Smartphone & Cellulari
343,"MOTOROLA MOTO G75 5G (8/256GB, DISPLAY 6,78"" FHD+ 120HZ, 50+8MP, SELFIE 16MP, QUALCOMM SNAPDRAGON 6 GEN 3, 5000MAH, RICARICA 30W)","213,90€",Smartphone & Cellulari
344,VODAFONE GALAXY A16 5G 4+128GB BLUE BLACK,"207,00€",Smartphone & Cellulari
345,VODAFONE GALAXY S24 8+256GB,"902,90€",Smartphone & Cellulari
346,BRONDI QUANDO UN TELEFONO INCONTRA LO STILE.,"63,90€",Smartphone & Cellulari
347,"OPPO FIND X8 PRO 5G AI SMARTPHONE, CAMERA 50+50+50+50MP, SELFIE 32MP, 6,78 120HZ AMOLED 1,5K, 5910MAH, 16+512GB, SPACE BLACK","1.199,90€",Smartphone & Cellulari
348,"MOTOROLA MOTO G35 5G (4/256GB, DISPLAY 6,72"" FHD+ 120HZ DOLBY ATMOS, 50+8MP, SELFIE 16MP, UNISOC T760, 5000MAH)","159,90€",Smartphone & Cellulari
349,"MOTOROLA MOTO G35 5G (4/256GB, DISPLAY 6,72"" FHD+ 120HZ DOLBY ATMOS, 50+8MP, SELFIE 16MP, UNISOC T760, 5000MAH)","159,90€",Smartphone & Cellulari
350,WINDTRE GALAXY A16 5G 4+128GB BLUE BLACK,"224,90€",Smartphone & Cellulari
351,REALME - REALME NOTE 60 128GB 4GB (VOYAGE BLUE),"93,90€",Smartphone & Cellulari
352,REALME - REALME NOTE 60 128GB 4GB (MARBLE BLACK),"93,90€",Smartphone & Cellulari
353,REALME - REALME GT7 PRO 5G GALAXY GREY (512GB 12GB),"797,90€",Smartphone & Cellulari
354,TIM GALAXY A16 4G 4+128GB BLACK,"185,90€",Smartphone & Cellulari
355,BEGHELLI KIT SALVALAVITA SLV30-GPS ALTAVOCE + BAND PLUS,"89,90€",Smartphone & Cellulari
356,XIAOMI REDMI NOTE 14 PRO 5G MIDNIGHT BLACK 8GB RAM 256GB ROM,"349,90€",Smartphone & Cellulari
357,XIAOMI REDMI NOTE 14 PRO 5G LAVENDER PURPLE 8GB RAM 256GB ROM,"349,90€",Smartphone & Cellulari
358,XIAOMI REDMI NOTE 14 PRO 5G CORAL GREEN 8GB RAM 256GB ROM,"349,90€",Smartphone & Cellulari
359,XIAOMI REDMI NOTE 14 PRO MIDNIGHT BLACK 8G RAM 256G ROM,"269,90€",Smartphone & Cellulari
360,XIAOMI REDMI NOTE 14 PRO OCEAN BLUE 8G RAM 256G ROM,"274,90€",Smartphone & Cellulari
361,XIAOMI REDMI NOTE 14 PRO AURORA PURPLE 8G RAM 256G ROM,"273,90€",Smartphone & Cellulari
362,XIAOMI REDMI NOTE 14 MIDNIGHT BLACK 8GB RAM 256GB ROM,"199,90€",Smartphone & Cellulari
363,XIAOMI REDMI NOTE 14 OCEAN BLUE 8GB RAM 256GB ROM,"200,90€",Smartphone & Cellulari
364,XIAOMI REDMI NOTE 14 LIME GREEN 8GB RAM 256GB ROM,"199,90€",Smartphone & Cellulari
365,XIAOMI REDMI NOTE 14 PRO MIDNIGHT BLACK 8G RAM 256G ROM + REDMI WATCH 5 LITE BLACK,"279,99€",Smartphone & Cellulari
366,HONOR AI FALCON CAMERA DA 200 MP;AI CON MAGIC PORTAL 2.0;DESIGN RESISTENTE A DANNI DA URTI E LIQUIDI,"1.068,00€",Smartphone & Cellulari
367,HONOR AI FALCON CAMERA DA 200 MP;AI CON MAGIC PORTAL 2.0;DESIGN RESISTENTE A DANNI DA URTI E LIQUIDI,"1.132,90€",Smartphone & Cellulari
368,SAMSUNG GALAXY S25 12+128GB ICYBLUE,"895,90€",Smartphone & Cellulari
369,SAMSUNG GALAXY S25 12+128GB MINT,"895,90€",Smartphone & Cellulari
370,SAMSUNG GALAXY S25 12+128GB NAVY,"895,90€",Smartphone & Cellulari
371,SAMSUNG GALAXY S25 12+128GB SILVER SHADOW,"895,90€",Smartphone & Cellulari
372,SAMSUNG GALAXY S25 12+256GB ICYBLUE,"943,90€",Smartphone & Cellulari
373,SAMSUNG GALAXY S25 12+256GB MINT,"943,90€",Smartphone & Cellulari
374,SAMSUNG GALAXY S25 12+256GB NAVY,"943,90€",Smartphone & Cellulari
375,SAMSUNG GALAXY S25 12+256GB SILVER SHADOW,"943,90€",Smartphone & Cellulari
376,SAMSUNG GALAXY S25 12+512GB ICYBLUE,"1.069,90€",Smartphone & Cellulari
377,SAMSUNG GALAXY S25 12+512GB MINT,"1.069,90€",Smartphone & Cellulari
378,SAMSUNG GALAXY S25 12+512GB NAVY,"1.059,90€",Smartphone & Cellulari
379,SAMSUNG GALAXY S25 12+512GB SILVER SHADOW,"1.069,90€",Smartphone & Cellulari
380,SAMSUNG GALAXY S25+ 12+256GB ICYBLUE,"1.147,00€",Smartphone & Cellulari
381,SAMSUNG GALAXY S25+ 12+256GB MINT,"1.147,00€",Smartphone & Cellulari
382,SAMSUNG GALAXY S25+ 12+256GB NAVY,"1.147,00€",Smartphone & Cellulari
383,SAMSUNG GALAXY S25+ 12+256GB SILVER SHADOW,"1.135,90€",Smartphone & Cellulari
384,SAMSUNG GALAXY S25+ 12+512GB MINT,"1.250,90€",Smartphone & Cellulari
385,SAMSUNG GALAXY S25+ 12+512GB NAVY,"1.249,90€",Smartphone & Cellulari
386,SAMSUNG GALAXY S25+ 12+512GB SILVER SHADOW,"1.262,90€",Smartphone & Cellulari
387,SAMSUNG GALAXY S25 ULTRA 12+1TB TITANIUM BLACK,"1.673,90€",Smartphone & Cellulari
388,SAMSUNG GALAXY S25 ULTRA 12+1TB TITANIUM WHITESILVER,"1.712,90€",Smartphone & Cellulari
389,SAMSUNG GALAXY S25 ULTRA 12+256GB TITANIUM BLACK,"1.446,90€",Smartphone & Cellulari
390,SAMSUNG GALAXY S25 ULTRA 12+256GB TITANIUM SILVERBLUE,"1.446,90€",Smartphone & Cellulari
391,SAMSUNG GALAXY S25 ULTRA 12+256GB TITANIUM GRAY,"1.446,90€",Smartphone & Cellulari
392,SAMSUNG GALAXY S25 ULTRA 12+256GB TITANIUM WHITESILVER,"1.446,90€",Smartphone & Cellulari
393,TCL 505 512 GB SPACE GREY,"136,90€",Smartphone & Cellulari
394,TCL 505 512 GB OCEAN BLUE,"137,90€",Smartphone & Cellulari
395,"OPPO A40 SMARTPHONE, FOTOCAMERA AI 50MP, SELFIE 5MP, DISPLAY 6.67” 90HZ LCD HD+, 5100MAH, RAM 4 ESP 8GB (+4GB VIRTUALI)","118,90€",Smartphone & Cellulari
396,"OPPO A40 SMARTPHONE, FOTOCAMERA AI 50MP, SELFIE 5MP, DISPLAY 6.67” 90HZ LCD HD+, 5100MAH, RAM 4 ESP 8GB (+4GB VIRTUALI)","118,90€",Smartphone & Cellulari
397,"OPPO RENO13 PRO 5G AI SMARTPHONE, TRIPLA FOTOCAMERA 50+50+8MP, SELFIE 50MP, DISPLAY 6.83” 120HZ AMOLED FHD+, 5800MAH, RA","708,90€",Smartphone & Cellulari
398,"OPPO RENO13 PRO 5G AI SMARTPHONE, TRIPLA FOTOCAMERA 50+50+8MP, SELFIE 50MP, DISPLAY 6.83” 120HZ AMOLED FHD+, 5800MAH, RA","709,90€",Smartphone & Cellulari
399,"OPPO RENO13 5G AI SMARTPHONE, TRIPLA FOTOCAMERA 50+8+2MP, SELFIE 50MP, DISPLAY 6.59” 120HZ AMOLED FHD+, 5600MAH, RAM 12G","487,90€",Smartphone & Cellulari
400,"OPPO RENO13 5G AI SMARTPHONE, TRIPLA FOTOCAMERA 50+8+2MP, SELFIE 50MP, DISPLAY 6.59” 120HZ AMOLED FHD+, 5600MAH, RAM 12G","488,90€",Smartphone & Cellulari
401,"MOTOROLA MOTO E15 16,9 CM (6.67"") DOPPIA SIM ANDROID 14 GO EDITION 4G USB TIPO-C 2 GB 64 GB 5200 MAH LAVANDA","98,90€",Smartphone & Cellulari
402,"MOTOROLA MOTO E15 16,9 CM (6.67"") DOPPIA SIM ANDROID 14 GO EDITION 4G USB TIPO-C 2 GB 64 GB 5200 MAH BLU","98,90€",Smartphone & Cellulari
403,"MOTOROLA MOTO G05 16,9 CM (6.67"") DOPPIA SIM ANDROID 15 4G USB TIPO-C 4 GB 128 GB 5200 MAH VERDE","118,90€",Smartphone & Cellulari
404,"MOTOROLA MOTO G05 16,9 CM (6.67"") DOPPIA SIM ANDROID 15 4G USB TIPO-C 4 GB 128 GB 5200 MAH ROSSO","119,90€",Smartphone & Cellulari
405,"MOTOROLA MOTO G05 16,9 CM (6.67"") DOPPIA SIM ANDROID 15 4G USB TIPO-C 4 GB 256 GB 5200 MAH VERDE","139,90€",Smartphone & Cellulari
406,"MOTOROLA MOTO G05 16,9 CM (6.67"") DOPPIA SIM ANDROID 15 4G USB TIPO-C 4 GB 256 GB 5200 MAH ROSSO","169,90€",Smartphone & Cellulari
407,"MOTOROLA MOTO G15 17,1 CM (6.72"") DOPPIA SIM ANDROID 15 4G USB TIPO-C 8 GB 256 GB 5200 MAH GRIGIO","185,90€",Smartphone & Cellulari
408,"MOTOROLA MOTO G15 17,1 CM (6.72"") DOPPIA SIM ANDROID 15 4G USB TIPO-C 8 GB 256 GB 5200 MAH VERDE","185,90€",Smartphone & Cellulari
409,"MOTOROLA MOTO G15 17,1 CM (6.72"") DOPPIA SIM ANDROID 15 4G USB TIPO-C 8 GB 256 GB 5200 MAH BLU MARINO","185,90€",Smartphone & Cellulari
410,"MOTOROLA MOTO G15 17,1 CM (6.72"") DOPPIA SIM ANDROID 15 4G USB TIPO-C 8 GB 512 GB 5200 MAH GRAVITY GREY","211,90€",Smartphone & Cellulari
411,"MOTOROLA MOTO G15 17,1 CM (6.72"") DOPPIA SIM ANDROID 15 4G USB TIPO-C 8 GB 512 GB 5200 MAH VERDE","209,90€",Smartphone & Cellulari
412,"MOTOROLA MOTO G15 17,1 CM (6.72"") DOPPIA SIM ANDROID 15 4G USB TIPO-C 8 GB 512 GB 5200 MAH BLU MARINO","209,90€",Smartphone & Cellulari
413,HONOR X6BOOST FOTOCAMERA AI 50 MP ULTRA NITIDA BATTERIA LUNGA DURATA 5200 MAH AMPIA MEMORIA 6GB+256GB,"139,90€",Smartphone & Cellulari
414,HONOR X6BOOST FOTOCAMERA AI 50 MP ULTRA NITIDA BATTERIA LUNGA DURATA 5200 MAH AMPIA MEMORIA 6GB+256GB,"139,90€",Smartphone & Cellulari
415,REALME - REALME 12X 5G GLOWING BLACK (128GB 6GB),"129,90€",Smartphone & Cellulari
416,NOKIA 105 2024 BLACK,"29,90€",Smartphone & Cellulari
417,NOKIA 110 4G 2024 BLUE,"44,90€",Smartphone & Cellulari
418,HONOR 200 SMART,"139,90€",Smartphone & Cellulari
419,REALME - REALME 14 PRO 5G SUEDE GREY (256GB 8GB),"349,90€",Smartphone & Cellulari
420,REALME - REALME 14 PRO 5G PEARL WHITE (256GB 8GB),"349,90€",Smartphone & Cellulari
421,REALME - REALME 14 PRO 5G PEARL WHITE (512GB 12GB),"399,90€",Smartphone & Cellulari
422,REALME - REALME 14 PRO 5G SUEDE GREY (512GB 12GB),"399,90€",Smartphone & Cellulari
423,BRONDI AMICO PREZIOSO TELEFONO SENIOR CON GRANDI TASTI E TASTO SOS. DUAL SIM,"99,99€",Smartphone & Cellulari
424,"MOTOROLA MOTO E15 16,9 CM (6.67"") DOPPIA SIM ANDROID 14 GO EDITION 4G USB TIPO-C 2 GB 64 GB 5200 MAH BLU","99,90€",Smartphone & Cellulari
425,"MOTOROLA MOTO G05 16,9 CM (6.67"") DOPPIA SIM ANDROID 15 4G USB TIPO-C 4 GB 256 GB 5200 MAH BLU","149,90€",Smartphone & Cellulari
426,BEGHELLI SALVALAVITA SMARTPHONE 55,"109,90€",Smartphone & Cellulari
427,XIAOMI REDMI NOTE 14 MIDNIGHT BLACK 6GB RAM 128GB ROM,"174,90€",Smartphone & Cellulari
428,"MOTOROLA MOTO G05 8/256GB, ANDROID 15, 50MP + FLICKER SENSOR, DISPLAY 6.67"" HD+ 90HZ, 5200MAH MEDIATEK HELIO G81, 4G","159,90€",Smartphone & Cellulari
429,XIAOMI 15 BLACK 12GB RAM 256GB ROM+ WATCH S4,"964,90€",Smartphone & Cellulari
430,XIAOMI 15 GREEN 12GB RAM 256GB ROM+ WATCH S4,"960,90€",Smartphone & Cellulari
